dataset,dataset_id,method,result_layer,fold,cell_type,n_in,n_out,source_key,effect_formula,variance_ddof,split_artifact_id,truth_artifact_id,prediction_artifact_id,prediction_audit_artifact_id,label_artifact_id,test_gene_count,valid_effect_pair_count,invalid_effect_pair_count,true_positive_gene_count,predicted_positive_gene_count,effect_spearman,effect_mae,true_top20_gene_count,predicted_top20_gene_count,top20_overlap_count,true_top50_gene_count,predicted_top50_gene_count,top50_overlap_count
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,0,Interneuron,60,853,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1976,24,1543,1825,0.2923924496232892,0.41426774585084553,20,20,1,50,50,6
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,0,Microglia,30,883,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1976,24,246,56,0.054758935465535737,0.66984607634648863,20,20,5,50,50,12
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,0,Neural Stem,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1976,24,101,24,0.14102901089169226,0.77536504335626921,20,20,0,50,24,4
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,0,Neuroblast,128,785,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1976,24,83,19,0.088803133228872691,0.86447898704296766,20,19,0,50,19,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,0,Oligodendrocyte,41,872,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1976,24,1087,1210,0.33259619535383095,0.34681728944527757,20,20,9,50,50,27
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,0,Astrocyte,62,851,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,1000,2000,0.14467693080708516,0.17414467816897011,20,20,9,50,50,19
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,0,Choroid Plexus,99,814,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,748,8,0.19505450912739167,0.23646947265420731,20,8,1,50,8,2
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,0,Endothelial,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,260,0,0.2579986399398132,0.649050940491815,20,0,0,50,0,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,0,Ependymal,20,893,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,222,0,0.0042256703643764812,0.95872487840576026,20,0,0,50,0,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,0,Excitatory neuron,337,576,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,1905,2000,0.33678582199070856,1.2554603658198624,20,20,3,50,50,12
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,0,Interneuron,60,853,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,1561,2000,0.24807079161079371,0.51321979167455545,20,20,7,50,50,17
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,0,Microglia,30,883,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,249,0,-0.011162278207905886,0.76248863848230786,20,0,0,50,0,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,0,Neural Stem,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,102,0,0.1056986684114556,0.96156569210627207,20,0,0,50,0,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,0,Neuroblast,128,785,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,83,0,-0.015197666648269504,1.1676625897740158,20,0,0,50,0,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,0,Oligodendrocyte,41,872,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,1097,2000,0.23943416471259651,0.31010055790513946,20,20,6,50,50,12
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaGE,raw_identity,0,Astrocyte,62,851,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaGE,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,984,656,0.23425915162701819,0.36029278609074206,20,20,9,50,50,20
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaGE,raw_identity,0,Choroid Plexus,99,814,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaGE,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,733,681,0.31706509240889552,0.77829867682884835,20,20,1,50,50,8
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaGE,raw_identity,0,Endothelial,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaGE,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,259,378,0.25702269063741656,0.71739845246116052,20,20,6,50,50,21
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaGE,raw_identity,0,Ependymal,20,893,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaGE,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,220,230,0.10928416989915547,0.59632267013568385,20,20,1,50,50,2
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaGE,raw_identity,0,Excitatory neuron,337,576,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold0.SpaGE,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaGE/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold0/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,1877,1403,0.47355425958972597,1.003610250847055,20,20,6,50,50,15
