task,method,dataset,dataset_id,role,fold,protocol,status,returncode,command,adapter_sha256,config_sha256,input_sha256,frozen_split_sha256,train_mask_sha256,val_mask_sha256,test_mask_sha256,source_prediction_sha256,compact_prediction_path,compact_prediction_sha256,shape,finite,complete_test_coverage,fallback_used,fallback_policy,adapter_audit_source_sha256
stPlus__seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000__fold1,stPlus,seqFISH+,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,Cross-platform,1,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/stPlus/run_stplus_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/gene_index_masks/fold1_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/gene_index_masks/fold1_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/gene_index_masks/fold1_test_gene_idx.npy"",""--model-gene-scope"",""train_indices"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold1"",""--skip-adapter-metrics""]",b12e8dca2c4495a1939e5e41d7db378bbdbec2e143bdff233e07120fedc634a8,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,e09ff76d1e95dfe6462ddabe4fc1b43bc78a921a76253cb4f820a06fbc0aae38,56d82c6723077ec761046a7a5518f5c80daa8cbdac40cef275a720f46f5625e9,bed8846fbf23aa04d574197e8258194ed0eb406644630c34924faee44f0b605f,14d63b0fdd2e64cf0905a8bde296274845b02828ab97df80d4ec725397f0ade8,31685efb9bb10958637520cbf0ba3549ad94beadf820f8ae56f3349b6b738748,f3a47dbba8100eea86129e38b4eb1ea8180c8510838a219c7bc4231fdaedf524,prediction_matrices/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/stPlus/fold1/prediction.npz,60635e01846c9ed55f6d4e8d9c089de5a4b107241c124e332f83f82306f39d87,"[913,2000]",True,True,False,,ec0a9835ac349768da7f238ec21e54e02759b7b2bfd7e5526d97894cfeb279e7
stPlus__seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000__fold2,stPlus,seqFISH+,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,Cross-platform,2,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/stPlus/run_stplus_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold2/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/gene_index_masks/fold2_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/gene_index_masks/fold2_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/gene_index_masks/fold2_test_gene_idx.npy"",""--model-gene-scope"",""train_indices"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold2"",""--skip-adapter-metrics""]",b12e8dca2c4495a1939e5e41d7db378bbdbec2e143bdff233e07120fedc634a8,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,59e0c055bc3ad9e6405d15260501692a3f41825ccf7249da79fd6f101f354c93,a31bf3f098f889838498df7b2de28c529fb22a642823859439d950cc7db6297e,71a3bf24740bc5f8173b29e93f872852c6eb6d1d7d6079b5bba7dec1a2079098,a609886100807a2a2dbed4a3938508d1655098f0799da4bd9859172200360197,aec0b83154264b04a0cd02ff49d39f69cacfc2f9ddc6554cecae2396a2a86c0c,aa885ef925baeebf58ea1acafff2a49081e6f59023e0ead5b27d861696114e45,prediction_matrices/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/stPlus/fold2/prediction.npz,b076d66533911b8904b8543e2393d13abfa6ef0a8ab544d262e16a3db346f849,"[913,2000]",True,True,False,,d0a063fe17800856613ea97b515e24c4c0efc535d136b25da3c8c36d3569a72a
stPlus__seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000__fold3,stPlus,seqFISH+,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,Cross-platform,3,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/stPlus/run_stplus_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/gene_index_masks/fold3_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/gene_index_masks/fold3_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/gene_index_masks/fold3_test_gene_idx.npy"",""--model-gene-scope"",""train_indices"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold3"",""--skip-adapter-metrics""]",b12e8dca2c4495a1939e5e41d7db378bbdbec2e143bdff233e07120fedc634a8,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,831f0dde86f93e52814483d8d429e56a1a78292995590e1c5083ce45c5c8c340,89fbe3354c743b1cc5e333921d57f12542772df89bd3f27fd23054d9420003b6,ddfdd4a99b4697a909518a689eaee963c8784a5b9beea4ff82d637284e852380,9157e2d56b6c07bf6fc3a9d43e4d7b4f27115d00e8027fe14fc3405fb2b4a8e8,95890a2ef111a8f16462b80ad7ccae8385779de9381c33198b4cf49cc1d47b7b,18588ee0c8e313639ada9394d2ffe66403a8ef3d6c0406b9d23a0618f2a91dac,prediction_matrices/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/stPlus/fold3/prediction.npz,1e2f1749e2534a734432d5e941206b6b4d2e31266cb4d0cfe388e29befe6c221,"[913,2000]",True,True,False,,1c6b1ab3d419bdb4a3ff148ea50186bc30e0643131c82fac08c6a510d7cf7d49
stPlus__seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000__fold4,stPlus,seqFISH+,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,Cross-platform,4,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/stPlus/run_stplus_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/gene_index_masks/fold4_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/gene_index_masks/fold4_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/cross_platform/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/gene_index_masks/fold4_test_gene_idx.npy"",""--model-gene-scope"",""train_indices"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/stPlus/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4"",""--skip-adapter-metrics""]",b12e8dca2c4495a1939e5e41d7db378bbdbec2e143bdff233e07120fedc634a8,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,ee5d620e6b4aca4233864e80eef0f4c5fbc968a3631c09742d24db6734c01be2,1d1a388ff7f28de7164d81a98ff815dff2b0c507c4b89b05b5993aa9bfd55176,c305556e632796fb348e127005b5d77633dce2fa7d893724fa96982db3894cd1,7000830c73ebc687febc8ebb90fef0559cbfbb6457044da694aa50f33c464c04,8cfabe5f497843bf4ff26af39080dc531cc9d86f1c715fb78fe0d49287048b71,428f4daf91dc7cc33f1ca30890229e3e058fccb46fafbc4dde5017a6a79c82a2,prediction_matrices/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/stPlus/fold4/prediction.npz,cb2ff1c3202c3e9620398353f0e8819d645a5b80b7de41c7c35b92e2bd47a0fa,"[913,2000]",True,True,False,,c342d3aad1118431d5052db8ae7feb19507b26cf7a9dcce5aeaeb047cb146ee7
stPlus__Vis9A_D7_spaim_effective4470__fold0,stPlus,Vis9A,Vis9A_D7_spaim_effective4470,Primary,0,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/stPlus/run_stplus_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/Vis9A_D7_spaim_effective4470/fold0/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold0_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold0_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold0_test_gene_idx.npy"",""--model-gene-scope"",""train_indices"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/stPlus/Vis9A_D7_spaim_effective4470/fold0"",""--skip-adapter-metrics""]",b12e8dca2c4495a1939e5e41d7db378bbdbec2e143bdff233e07120fedc634a8,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,e28b34038d4f5b8d0c0c8fae006db066438ee765f38dc6662c2cbfa3612a8281,8d9bfb6bb972df63b56d288cb9f316e54705e3dc77e9a0427020e55e22eae919,f3a1c16b35f56a534b109ced9d72a17e056c8cfd84d141203f5f02c58645329a,10242cc536b7baf55958ecddb9a560d87e64d1a0772a6c0f08d88f0a886d8644,7480af17ae915418113f18506d281e07455a1e057935768e13ca90d158185a03,cb95b81356d5052cf2a81251fa9af5e3f85844be0fc34178c03e7ff0a5775a91,prediction_matrices/Vis9A_D7_spaim_effective4470/stPlus/fold0/prediction.npz,a7ffb33e3357796a8f142b9d45390c38dc6f6f6ed5f8146b6185e04a4d8ea0c5,"[995,894]",True,True,False,,52b65646cc9a94b07a8cd4c326135f22db0307785bc9af3b84063fabfd851eb8
stPlus__Vis9A_D7_spaim_effective4470__fold1,stPlus,Vis9A,Vis9A_D7_spaim_effective4470,Primary,1,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/stPlus/run_stplus_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/Vis9A_D7_spaim_effective4470/fold1/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold1_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold1_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold1_test_gene_idx.npy"",""--model-gene-scope"",""train_indices"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/stPlus/Vis9A_D7_spaim_effective4470/fold1"",""--skip-adapter-metrics""]",b12e8dca2c4495a1939e5e41d7db378bbdbec2e143bdff233e07120fedc634a8,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,0907531dfe7158ad9471f37a089ad7994110b4854e6cd75ddb86fe41066b4fd9,74941a8e41d3c1489f5ac051143f644e604a41dc8ec8ff651cbef7dd699b9524,a313fa3424ae9537f07c50950271133408102f65620ec702f75dd114b8b88577,7fa16937da45bba58d41219305e839f81b56175454ef0db94a0ae529f68e5409,46c82b360e5dd491a62e06fe287cabbbb9ab55a291aff6a677d1cf559ab5e174,7b3786ce71effb63507673ac6ad252fb56d7502a464cf9f26c5cf8daad3cd958,prediction_matrices/Vis9A_D7_spaim_effective4470/stPlus/fold1/prediction.npz,e8d4fd135869e34d07af99ce8e2197b87e92d5ddeb84ce60f94bca60cb7d91a1,"[995,894]",True,True,False,,cf67fa9177e040fb50fd926f24c041fbf3c6173c2052f86dd637c8307fd1d59c
stPlus__Vis9A_D7_spaim_effective4470__fold2,stPlus,Vis9A,Vis9A_D7_spaim_effective4470,Primary,2,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/stPlus/run_stplus_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/Vis9A_D7_spaim_effective4470/fold2/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold2_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold2_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold2_test_gene_idx.npy"",""--model-gene-scope"",""train_indices"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/stPlus/Vis9A_D7_spaim_effective4470/fold2"",""--skip-adapter-metrics""]",b12e8dca2c4495a1939e5e41d7db378bbdbec2e143bdff233e07120fedc634a8,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,011e96b0da99b251e54cd84efd7fa86095ff89f2fd6ac9bf4e972e25791eb8b4,1a9cf15953f3bbef389ac43fa77d9baf9b30bc8da1f6b2867f455c1cc23abec8,716fad7064f06c21164d208724a2430d2607f6a0a308d056fc73d0083a29ab3a,d6af4a2437e5bbb53595e02be753d067346e001b9f253894f515998c19c1bcfa,171131c765a7dd984b0a392ab8c32d322a7a5c01d6a97cc995e2d5c67d30140d,701e4a1e53045cba981e2e3884ee206252adec2ce49e2153e78b66d43650443c,prediction_matrices/Vis9A_D7_spaim_effective4470/stPlus/fold2/prediction.npz,dda1e91c4028b7bb9affcc91d6166907985361cf33e9b770bb957d49336de646,"[995,894]",True,True,False,,df9a3f50555d65da82c2ec28feea1d2e0e93af33ff4cf9b5f07ef4b9632c0cf8
stPlus__Vis9A_D7_spaim_effective4470__fold3,stPlus,Vis9A,Vis9A_D7_spaim_effective4470,Primary,3,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/stPlus/run_stplus_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/Vis9A_D7_spaim_effective4470/fold3/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold3_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold3_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold3_test_gene_idx.npy"",""--model-gene-scope"",""train_indices"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/stPlus/Vis9A_D7_spaim_effective4470/fold3"",""--skip-adapter-metrics""]",b12e8dca2c4495a1939e5e41d7db378bbdbec2e143bdff233e07120fedc634a8,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,da70bea4781d7b653b0e1372f0a45d907ec80f65a17ca15e01b01ddee22ab2a6,81adbcd321b5f4633fd86b28cbb5c4437d68d6a4d997e605fda827667afb68c3,d1a740dee74f81000d26555bc50f537d8fcb7bddcaeab61632bde6497e1390ce,37684f98f14b15f246da067cae7bf06fc0c704aa468fc31536c34de5e1cfcf3f,d55ef121d713cd02df05b594f535b51173615252a8f9a6e67d2b6cd966f3a48f,9b2e9f54bd6c550168f9f833b71d8e88fd8e83730498651b0535c7243182dcfd,prediction_matrices/Vis9A_D7_spaim_effective4470/stPlus/fold3/prediction.npz,5bd4faf651688003edbb4ef425c85158fb1da9d135bf0120becc5d3b797ce369,"[995,894]",True,True,False,,c34417b5f8b0530817b45ff2b4e4109854ea306e773ae55038686106861aa85f
stPlus__Vis9A_D7_spaim_effective4470__fold4,stPlus,Vis9A,Vis9A_D7_spaim_effective4470,Primary,4,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/stPlus/run_stplus_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/Vis9A_D7_spaim_effective4470/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/Vis9A_D7_spaim_effective4470/fold4/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold4_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold4_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Vis9A_D7_spaim_effective4470/gene_index_masks/fold4_test_gene_idx.npy"",""--model-gene-scope"",""train_indices"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/stPlus/Vis9A_D7_spaim_effective4470/fold4"",""--skip-adapter-metrics""]",b12e8dca2c4495a1939e5e41d7db378bbdbec2e143bdff233e07120fedc634a8,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,9c9fbb648a2debbb3400fd5d8dad55bb18c1a19d073077459ecbae490b2dc791,ca37cca345803631a6db534677fcf1390324e903f322c3692674b04b9badd5aa,0da07dfc5b528133dddbd3fe9ddbf9b282b61034b19ab5f4de7b9ca96f6c2f1c,2a53191f7351d8e88a4869f602852bcc1323835a717f178dfe86a051eebb1b8c,1c103fefb542a56adead736a68e00112100b512663b8d80695177b5aac4244a0,479ad534a0491fce63938055be7784960ba2bb8ad84a8c652b0c0d06d4d390b5,prediction_matrices/Vis9A_D7_spaim_effective4470/stPlus/fold4/prediction.npz,61a287a9f3cad931a05d212222dd919e2b3d81401b75094a6cf2afcac191cee4,"[995,894]",True,True,False,,82ef359fbbb32a18140f1935a2b311f03f8bb6c13f2da103ff951e535604bd17
Tangram__Cell2location_mouse_brain_ST8059048_shared12819__fold0,Tangram,Cell2location,Cell2location_mouse_brain_ST8059048_shared12819,Primary,0,A,completed,0,"[""python"",""${REPOSITORY_ROOT}/baseline/tangram/run_tangram_mhpr_fold_from_split.py"",""--locations-path"",""${ARCHIVE_ROOT}/processed_datasets/primary/Cell2location_mouse_brain_ST8059048_shared12819/Locations.txt"",""--st-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/Cell2location_mouse_brain_ST8059048_shared12819/Spatial_count.txt"",""--sc-data"",""${ARCHIVE_ROOT}/processed_datasets/primary/Cell2location_mouse_brain_ST8059048_shared12819/scRNA_count.txt"",""--gene-split-json"",""${FORMAL_RUN_ROOT}/inputs/Cell2location_mouse_brain_ST8059048_shared12819/fold0/mode_a_split.json"",""--train-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Cell2location_mouse_brain_ST8059048_shared12819/gene_index_masks/fold0_train_gene_idx.npy"",""--val-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Cell2location_mouse_brain_ST8059048_shared12819/gene_index_masks/fold0_val_gene_idx.npy"",""--test-gene-idx-path"",""${ARCHIVE_ROOT}/frozen_splits/primary/Cell2location_mouse_brain_ST8059048_shared12819/gene_index_masks/fold0_test_gene_idx.npy"",""--st-normalization-scope"",""train_genes"",""--model-gene-scope"",""train_indices"",""--device"",""cuda:0"",""--output-dir"",""${FORMAL_RUN_ROOT}/baselines/Tangram/Cell2location_mouse_brain_ST8059048_shared12819/fold0"",""--skip-adapter-metrics""]",be5c725d76e4e74e4714118fb32cbe90f5083d38bba3909eb853cd9eccf9272f,33553a6394a306c3f5a03dc99a3b6cdf27e9a7bd56202fe730d3c466d2f9b3d5,8c7cf0f2cef7bfae57f2bd3846bc527a3dba2429ce561d51522497f07b5bc4e8,beb942b57e04f728580ccf6e584d0e9a51c978cb1123faea34506275bdb95999,8be16e884c5f68f03a6fb475dc8299852e76f195ca05fb177189a01317f510ed,33ac1c5e8b36e2610ec33736f195b6999892ed5d10145c5f34ac647d4f36fcb4,42132cf916c0a08eee0ac52bb15ddbae937f039dad0d804ddf1b9dd549a97cd8,8e53252a7e1e2c3cae958b4c560731c113944a259737e27cb1b6b07bb3844fae,prediction_matrices/Cell2location_mouse_brain_ST8059048_shared12819/Tangram/fold0/prediction.npz,0a88689a20e6414a365a90c7b1c3cd1cb3a81c38cfa82d23d6d50a982842abab,"[2987,2564]",True,True,False,,610ea200e2e749d4efcf5913f698760cebff842e8ee257e9a96104a8b2f016a6
